"Correlation","EOI","model","ROI"
-0.15684077685812,"GPE_MVRR","gpt2",1
0.475267692940494,"GPE_NPS","gpt2",1
0.295723408268011,"GPE_NPZ","gpt2",1
0.128791871546352,"GPE_MVRR","nosurp",1
0.43057546190036,"GPE_NPS","nosurp",1
-0.0609751799699234,"GPE_NPZ","nosurp",1
0.196260718688412,"GPE_MVRR","lstm",1
0.338966710007911,"GPE_NPS","lstm",1
0.292467290107848,"GPE_NPZ","lstm",1
0.0289434614164639,"GPE_MVRR","gpt2",1
0.338629704210877,"GPE_NPS","gpt2",1
0.283090826462829,"GPE_NPZ","gpt2",1
0.230014052972918,"GPE_MVRR","nosurp",1
0.120592168262496,"GPE_NPS","nosurp",1
0.233859380160275,"GPE_NPZ","nosurp",1
0.363112491343106,"GPE_MVRR","lstm",1
0.387495633279689,"GPE_NPS","lstm",1
0.175501312115882,"GPE_NPZ","lstm",1
-0.135812480476541,"GPE_MVRR","gpt2",1
0.544126207952146,"GPE_NPS","gpt2",1
0.0916154753754045,"GPE_NPZ","gpt2",1
-0.228710080714992,"GPE_MVRR","nosurp",1
0.147299867350853,"GPE_NPS","nosurp",1
0.13603966003351,"GPE_NPZ","nosurp",1
0.358677779818078,"GPE_MVRR","lstm",1
0.307695225882172,"GPE_NPS","lstm",1
0.299551987409679,"GPE_NPZ","lstm",1
-0.0623136716323519,"GPE_MVRR","gpt2",1
0.565450332850391,"GPE_NPS","gpt2",1
0.273452642211008,"GPE_NPZ","gpt2",1
-0.0857572606205668,"GPE_MVRR","nosurp",1
0.123226428099259,"GPE_NPS","nosurp",1
-0.09644602176546,"GPE_NPZ","nosurp",1
0.561416133311535,"GPE_MVRR","lstm",1
0.294302271966958,"GPE_NPS","lstm",1
0.114986917402764,"GPE_NPZ","lstm",1
-0.126883208043837,"GPE_MVRR","gpt2",1
0.376600651179369,"GPE_NPS","gpt2",1
0.146092750497597,"GPE_NPZ","gpt2",1
-0.0633414133441849,"GPE_MVRR","nosurp",1
-0.0805937807076673,"GPE_NPS","nosurp",1
0.174530785245088,"GPE_NPZ","nosurp",1
0.311358805255469,"GPE_MVRR","lstm",1
0.492751682435274,"GPE_NPS","lstm",1
0.227036734626758,"GPE_NPZ","lstm",1
-0.205794480302007,"GPE_MVRR","gpt2",1
0.436779268609176,"GPE_NPS","gpt2",1
0.417592152373557,"GPE_NPZ","gpt2",1
0.269403825009771,"GPE_MVRR","nosurp",1
0.152141702235261,"GPE_NPS","nosurp",1
0.427905568418306,"GPE_NPZ","nosurp",1
0.382643204006363,"GPE_MVRR","lstm",1
0.209292004793553,"GPE_NPS","lstm",1
0.470880206232598,"GPE_NPZ","lstm",1
-0.102280205100381,"GPE_MVRR","gpt2",1
0.59586423172703,"GPE_NPS","gpt2",1
0.389366334428567,"GPE_NPZ","gpt2",1
0.0948529780734473,"GPE_MVRR","nosurp",1
-0.036184872613278,"GPE_NPS","nosurp",1
-0.288103439485966,"GPE_NPZ","nosurp",1
0.366392383081691,"GPE_MVRR","lstm",1
0.345332747271167,"GPE_NPS","lstm",1
0.254336096735028,"GPE_NPZ","lstm",1
-0.0317543892165299,"GPE_MVRR","gpt2",1
0.326918808984253,"GPE_NPS","gpt2",1
0.230951056373202,"GPE_NPZ","gpt2",1
0.211451858003885,"GPE_MVRR","nosurp",1
0.126365532275573,"GPE_NPS","nosurp",1
-0.103461374879495,"GPE_NPZ","nosurp",1
0.0714868299878283,"GPE_MVRR","lstm",1
0.212496614146691,"GPE_NPS","lstm",1
0.196544131563678,"GPE_NPZ","lstm",1
-0.278126380255624,"GPE_MVRR","gpt2",1
0.509227834259313,"GPE_NPS","gpt2",1
0.232673450549142,"GPE_NPZ","gpt2",1
0.508311039322127,"GPE_MVRR","nosurp",1
0.0603090695956242,"GPE_NPS","nosurp",1
-0.0142587716191252,"GPE_NPZ","nosurp",1
0.38154187794875,"GPE_MVRR","lstm",1
0.323146943768312,"GPE_NPS","lstm",1
0.315337671749604,"GPE_NPZ","lstm",1
0.22265366760769,"GPE_MVRR","gpt2",1
0.528314812252479,"GPE_NPS","gpt2",1
0.268025625317833,"GPE_NPZ","gpt2",1
0.0394853527182293,"GPE_MVRR","nosurp",1
0.150052727415815,"GPE_NPS","nosurp",1
-0.129667291091205,"GPE_NPZ","nosurp",1
0.218181089396811,"GPE_MVRR","lstm",1
0.192149631949456,"GPE_NPS","lstm",1
0.374693981976683,"GPE_NPZ","lstm",1
-0.288088823525442,"GPE_MVRR","gpt2",1
0.343426174283785,"GPE_NPS","gpt2",1
0.239085344303072,"GPE_NPZ","gpt2",1
0.271776450386935,"GPE_MVRR","nosurp",1
0.027751964360758,"GPE_NPS","nosurp",1
0.350499297032735,"GPE_NPZ","nosurp",1
0.433473808877288,"GPE_MVRR","lstm",1
0.311817569887172,"GPE_NPS","lstm",1
0.425384819663293,"GPE_NPZ","lstm",1
-0.293859438359063,"GPE_MVRR","gpt2",1
0.470473150538074,"GPE_NPS","gpt2",1
0.283965132269411,"GPE_NPZ","gpt2",1
