"Correlation","EOI","model","ROI"
-0.392677684417429,"Agr","gpt2",1
-0.462097234299193,"Agr","nosurp",1
0.0623750197855388,"Agr","lstm",1
0.295634412430231,"Agr","gpt2",1
0.130095159966735,"Agr","nosurp",1
0.148471249316078,"Agr","lstm",1
-0.138108087287338,"Agr","gpt2",1
-0.0812475935890972,"Agr","nosurp",1
0.0590940134103371,"Agr","lstm",1
0.448938153853684,"Agr","gpt2",1
0.256615369740901,"Agr","nosurp",1
-0.0203750376749249,"Agr","lstm",1
0.0845589112023396,"Agr","gpt2",1
0.0877114558938743,"Agr","nosurp",1
0.182747554282275,"Agr","lstm",1
0.310562888027985,"Agr","gpt2",1
0.171254390160174,"Agr","nosurp",1
-0.220474007588538,"Agr","lstm",1
-0.395857688308043,"Agr","gpt2",1
-0.169312314264694,"Agr","nosurp",1
-0.120157332149826,"Agr","lstm",1
0.0878704716428203,"Agr","gpt2",1
-0.216617568498936,"Agr","nosurp",1
0.0601493751328005,"Agr","lstm",1
0.0750758843912149,"Agr","gpt2",1
0.252008610242231,"Agr","nosurp",1
0.0489916337529883,"Agr","lstm",1
0.242109884490411,"Agr","gpt2",1
-0.0862580659599425,"Agr","nosurp",1
0.0762369509222228,"Agr","lstm",1
-0.0243898405587556,"Agr","gpt2",1
-0.038705131839882,"Agr","nosurp",1
-0.046419341201873,"Agr","lstm",1
-0.00210825249408921,"Agr","gpt2",1
0.0296296383010989,"Agr","nosurp",1
-0.365071159346049,"Agr","lstm",1
-0.174898619267567,"Agr","gpt2",1
-0.1412392348286,"Agr","nosurp",1
-0.432638565322782,"Agr","lstm",1
-0.449360821346716,"Agr","gpt2",1
-0.22205582277379,"Agr","nosurp",1
-0.178913282202327,"Agr","lstm",1
-0.119657272769914,"Agr","gpt2",1
-0.1585260497838,"Agr","nosurp",1
0.0616286465675008,"Agr","lstm",1
0.0864088405063334,"Agr","gpt2",1
0.167108275227846,"Agr","nosurp",1
0.253991033447617,"Agr","lstm",1
0.0858971367236246,"Agr","gpt2",1
0.143065965546186,"Agr","nosurp",1
0.158424651088738,"Agr","lstm",1
0.149299694806764,"Agr","gpt2",1
0.118941094434067,"Agr","nosurp",1
-0.259010407199884,"Agr","lstm",1
-0.024611667818696,"Agr","gpt2",1
-0.21813195740429,"Agr","nosurp",1
-0.0306406223276527,"Agr","lstm",1
0.263586220109438,"Agr","gpt2",1
0.151057831797319,"Agr","nosurp",1
0.0607281938681691,"Agr","lstm",1
0.0860021910231591,"Agr","gpt2",1
0.143438462741007,"Agr","nosurp",1
-0.118864635468604,"Agr","lstm",1
-0.0665091551614452,"Agr","gpt2",1
-0.241384462209075,"Agr","nosurp",1
0.172752690053451,"Agr","lstm",1
0.142406448636019,"Agr","gpt2",1
0.43159491829499,"Agr","nosurp",1
0.00978253019781755,"Agr","lstm",1
0.203063227242778,"Agr","gpt2",1
0.180618765871621,"Agr","nosurp",1
-0.0209373454805485,"Agr","lstm",1
0.162488670129254,"Agr","gpt2",1
