"Correlation","EOI","model","ROI"
-0.0894310762298721,"GPE_low","lstm",0
-0.302290794288776,"GPE_low","gpt2",0
-0.115606967521461,"GPE_low","nosurp",0
0.0511218371927742,"GPE_low","lstm",0
0.613242099233193,"GPE_low","gpt2",0
-0.151713045480929,"GPE_low","nosurp",0
0.0418407071434913,"GPE_low","lstm",0
-0.0526311809450354,"GPE_low","gpt2",0
0.11395412419775,"GPE_low","nosurp",0
-0.248558160489795,"GPE_low","lstm",0
0.0324359102441075,"GPE_low","gpt2",0
0.0457263203936222,"GPE_low","nosurp",0
0.217673039617129,"GPE_low","lstm",0
-0.176385188663721,"GPE_low","gpt2",0
0.178898460293393,"GPE_low","nosurp",0
0.103926406494389,"GPE_low","lstm",0
-0.0274558618696788,"GPE_low","gpt2",0
-0.0587084496720201,"GPE_low","nosurp",0
-0.0514331555064718,"GPE_low","lstm",0
0.402331574484276,"GPE_low","gpt2",0
0.227657330495723,"GPE_low","nosurp",0
0.140608022642188,"GPE_low","lstm",0
0.0914051719931928,"GPE_low","gpt2",0
0.344276145171906,"GPE_low","nosurp",0
-0.136772247673205,"GPE_low","lstm",0
0.138282870442064,"GPE_low","gpt2",0
0.132422133145275,"GPE_low","nosurp",0
0.373504723658609,"GPE_low","lstm",0
0.329698006249216,"GPE_low","gpt2",0
0.351917112217119,"GPE_low","nosurp",0
-0.104767015917658,"GPE_low","lstm",0
0.0940020483840166,"GPE_low","gpt2",0
0.269884806137043,"GPE_low","nosurp",0
-0.223983313303226,"GPE_low","lstm",0
0.221337039011019,"GPE_low","gpt2",0
0.37757546327263,"GPE_low","nosurp",0
-0.0676974190869043,"GPE_low","lstm",0
0.281201996383829,"GPE_low","gpt2",0
0.141148558195128,"GPE_low","nosurp",0
0.0633176558311407,"GPE_low","lstm",0
-0.152356275626895,"GPE_low","gpt2",0
0.234068710009551,"GPE_low","nosurp",0
0.235405323303123,"GPE_low","lstm",0
0.10260415717168,"GPE_low","gpt2",0
-0.0473678964815691,"GPE_low","nosurp",0
-0.0599878863606972,"GPE_low","lstm",0
0.117819528356877,"GPE_low","gpt2",0
-0.271913529676042,"GPE_low","nosurp",0
0.316879051616287,"GPE_low","lstm",0
-0.30651596935026,"GPE_low","gpt2",0
-0.0534201297486794,"GPE_low","nosurp",0
-0.084931594194855,"GPE_low","lstm",0
0.469440852892782,"GPE_low","gpt2",0
-0.12958674772255,"GPE_low","nosurp",0
-0.017791711641495,"GPE_low","lstm",0
-0.0429195347678648,"GPE_low","gpt2",0
-0.0502613821278895,"GPE_low","nosurp",0
0.245563288996422,"GPE_low","lstm",0
-0.149569092019453,"GPE_low","gpt2",0
0.0522071381078516,"GPE_low","nosurp",0
0.00905837666302116,"GPE_low","lstm",0
0.377173052713932,"GPE_low","gpt2",0
-0.420308961415765,"GPE_low","nosurp",0
-0.0596002379641885,"GPE_low","lstm",0
-0.14392092397775,"GPE_low","gpt2",0
0.120425692860649,"GPE_low","nosurp",0
0.260415051357173,"GPE_low","lstm",0
-0.318317261693126,"GPE_low","gpt2",0
0.214238584190639,"GPE_low","nosurp",0
0.146013448680443,"GPE_low","lstm",0
-0.107403419752746,"GPE_low","gpt2",0
0.231165070107914,"GPE_low","nosurp",0
0.341899402249884,"GPE_low","lstm",0
0.0149735293545453,"GPE_low","gpt2",0
-0.00337382393608347,"GPE_low","nosurp",0
-0.191685302375984,"GPE_low","lstm",0
0.0435795087674486,"GPE_low","gpt2",0
0.0398754290266342,"GPE_low","nosurp",0
0.26316575373334,"GPE_low","lstm",0
-0.154086537568121,"GPE_low","gpt2",0
-0.0120562967395309,"GPE_low","nosurp",0
0.127629936641668,"GPE_low","lstm",0
-0.0259094934440641,"GPE_low","gpt2",0
0.0849766277281825,"GPE_low","nosurp",0
0.183799270278239,"GPE_low","lstm",0
-0.104172274410603,"GPE_low","gpt2",0
-0.2477289930887,"GPE_low","nosurp",0
0.16166201066216,"GPE_low","lstm",0
0.507718129947332,"GPE_low","gpt2",0
-0.138831100784258,"GPE_low","nosurp",0
-0.0543591622853929,"GPE_low","lstm",0
0.189391871023718,"GPE_low","gpt2",0
0.0593069257185074,"GPE_low","nosurp",0
0.256303268314809,"GPE_low","lstm",0
0.0614898093720865,"GPE_low","gpt2",0
0.0771108105884946,"GPE_low","nosurp",0
0.296356768144508,"GPE_low","lstm",0
0.199649170490755,"GPE_low","gpt2",0
0.128050918518631,"GPE_low","nosurp",0
-0.159102277267233,"GPE_low","lstm",0
-0.253158486408857,"GPE_low","gpt2",0
-0.0289557929876336,"GPE_low","nosurp",0
-0.300677020846976,"GPE_low","lstm",0
0.307596808773269,"GPE_low","gpt2",0
0.374470925900499,"GPE_low","nosurp",0
-0.182091128854051,"GPE_low","lstm",0
-0.0685060988248516,"GPE_low","gpt2",0
0.0841345032250942,"GPE_low","nosurp",0
0.00891131597856653,"GPE_low","lstm",0
-0.106445190103055,"GPE_low","gpt2",0
0.108650053815725,"GPE_low","nosurp",0
0.191325533520296,"GPE_low","lstm",0
-0.229906735385121,"GPE_low","gpt2",0
0.259201164300235,"GPE_low","nosurp",0
-0.143571065025981,"GPE_low","lstm",0
0.316689423578664,"GPE_low","gpt2",0
0.0345627631463245,"GPE_low","nosurp",0
-0.0492221052341047,"GPE_low","lstm",0
-0.482529743681617,"GPE_low","gpt2",0
0.0211440024617709,"GPE_low","nosurp",0
0.299300553209655,"GPE_low","lstm",0
0.376352320506864,"GPE_low","gpt2",0
0.224797049542931,"GPE_low","nosurp",0
-0.0121253601362061,"GPE_low","lstm",0
-0.248259321608997,"GPE_low","gpt2",0
-0.0656283970888529,"GPE_low","nosurp",0
0.260887202504662,"GPE_low","lstm",0
0.400052806344871,"GPE_low","gpt2",0
